bcEndDate,bcStartDate,comp,exDate,faceVal,ind,isin,ndEndDate,ndStartDate,recDate,series,subject,symbol,company_name,caBroadcastDate,ca_source
-,-,Oil & Natural Gas Corporation Limited,21-Nov-2022,5,-,INE213A01011,-,-,22-Nov-2022,EQ,Interim Dividend - Rs 6.75 Per Share,ONGC,Oil & Natural Gas Corporation Ltd.,,
-,-,Oil & Natural Gas Corporation Limited,18-Aug-2022,5,-,INE213A01011,-,-,19-Aug-2022,EQ,Dividend - Rs 3.25 Per Share,ONGC,Oil & Natural Gas Corporation Ltd.,,
-,-,Oil & Natural Gas Corporation Limited,21-Feb-2022,5,-,INE213A01011,-,-,22-Feb-2022,EQ,Interim Dividend - Rs 1.75 Per Share,ONGC,Oil & Natural Gas Corporation Ltd.,,
-,-,Oil & Natural Gas Corporation Limited,22-Nov-2021,5,-,INE213A01011,-,-,23-Nov-2021,EQ, Interim Dividend - Rs 5.50 Per Share,ONGC,Oil & Natural Gas Corporation Ltd.,,
-,-,Oil & Natural Gas Corporation Limited,08-Sep-2021,5,-,INE213A01011,-,-,10-Sep-2021,EQ, Dividend - Rs 1.85 Per Share,ONGC,Oil & Natural Gas Corporation Ltd.,,
-,-,Oil & Natural Gas Corporation Limited,17-Feb-2021,5,-,INE213A01011,-,-,20-Feb-2021,EQ, Interim Dividend - Rs 1.75 Per Share,ONGC,Oil & Natural Gas Corporation Ltd.,,
-,-,Oil & Natural Gas Corporation Limited,23-Mar-2020,5,-,INE213A01011,-,-,24-Mar-2020,EQ, Interim Dividend - Rs 5 Per Share,ONGC,Oil & Natural Gas Corporation Ltd.,,
-,-,Oil & Natural Gas Corporation Limited,22-Aug-2019,5,-,INE213A01011,-,-,23-Aug-2019,EQ, Annual General Meeting/Dividend - Rs 0.75 Per Share,ONGC,Oil & Natural Gas Corporation Ltd.,,
-,-,Oil & Natural Gas Corporation Limited,26-Mar-2019,5,-,INE213A01011,-,-,27-Mar-2019,EQ, Interim Dividend - Re 1 Per Sh,ONGC,Oil & Natural Gas Corporation Ltd.,,
-,-,Oil & Natural Gas Corporation Limited,28-Feb-2019,5,-,INE213A01011,-,-,01-Mar-2019,EQ, Interim Dividend - Rs 5.25 Per Sh,ONGC,Oil & Natural Gas Corporation Ltd.,,
,,ONGC,19-Sep-2018,,,,,,,,Dividend - Rs 1.35 Per Share,ONGC,ONGC,,yahoo
,,ONGC,13-Mar-2018,,,,,,,,Dividend - Rs 2.25 Per Share,ONGC,ONGC,,yahoo
,,ONGC,03-Nov-2017,,,,,,,,Dividend - Rs 3.0 Per Share,ONGC,ONGC,,yahoo
,,ONGC,21-Sep-2017,,,,,,,,Dividend - Rs 0.8 Per Share,ONGC,ONGC,,yahoo
,,ONGC,07-Feb-2017,,,,,,,,Dividend - Rs 2.25 Per Share,ONGC,ONGC,,yahoo
,,ONGC,15-Dec-2016,,,,,,,,3:2,ONGC,ONGC,,yahoo
,,ONGC,03-Nov-2016,,,,,,,,Dividend - Rs 3.0 Per Share,ONGC,ONGC,,yahoo
,,ONGC,31-Aug-2016,,,,,,,,Dividend - Rs 2.166667 Per Share,ONGC,ONGC,,yahoo
,,ONGC,16-Mar-2016,,,,,,,,Dividend - Rs 0.5 Per Share,ONGC,ONGC,,yahoo
,,ONGC,10-Nov-2015,,,,,,,,Dividend - Rs 3.0 Per Share,ONGC,ONGC,,yahoo
,,ONGC,07-Sep-2015,,,,,,,,Dividend - Rs 0.333333 Per Share,ONGC,ONGC,,yahoo
,,ONGC,24-Mar-2015,,,,,,,,Dividend - Rs 2.666667 Per Share,ONGC,ONGC,,yahoo
,,ONGC,16-Dec-2014,,,,,,,,Dividend - Rs 3.333333 Per Share,ONGC,ONGC,,yahoo
,,ONGC,11-Sep-2014,,,,,,,,Dividend - Rs 0.166667 Per Share,ONGC,ONGC,,yahoo
,,ONGC,27-Mar-2014,,,,,,,,Dividend - Rs 2.833333 Per Share,ONGC,ONGC,,yahoo
,,ONGC,10-Dec-2013,,,,,,,,Dividend - Rs 3.333333 Per Share,ONGC,ONGC,,yahoo
,,ONGC,17-Sep-2013,,,,,,,,Dividend - Rs 0.333333 Per Share,ONGC,ONGC,,yahoo
,,ONGC,22-Mar-2013,,,,,,,,Dividend - Rs 2.666667 Per Share,ONGC,ONGC,,yahoo
,,ONGC,24-Dec-2012,,,,,,,,Dividend - Rs 3.333333 Per Share,ONGC,ONGC,,yahoo
,,ONGC,14-Sep-2012,,,,,,,,Dividend - Rs 1.333333 Per Share,ONGC,ONGC,,yahoo
,,ONGC,19-Mar-2012,,,,,,,,Dividend - Rs 1.0 Per Share,ONGC,ONGC,,yahoo
,,ONGC,06-Jan-2012,,,,,,,,Dividend - Rs 4.166667 Per Share,ONGC,ONGC,,yahoo
,,ONGC,18-Aug-2011,,,,,,,,Dividend - Rs 0.5 Per Share,ONGC,ONGC,,yahoo
,,ONGC,08-Feb-2011,,,,,,,,2:1,ONGC,ONGC,,yahoo
,,ONGC,20-Dec-2010,,,,,,,,Dividend - Rs 5.333333 Per Share,ONGC,ONGC,,yahoo
,,ONGC,09-Sep-2010,,,,,,,,Dividend - Rs 2.5 Per Share,ONGC,ONGC,,yahoo
,,ONGC,22-Dec-2009,,,,,,,,Dividend - Rs 3.0 Per Share,ONGC,ONGC,,yahoo
,,ONGC,11-Sep-2009,,,,,,,,Dividend - Rs 2.333333 Per Share,ONGC,ONGC,,yahoo
,,ONGC,23-Dec-2008,,,,,,,,Dividend - Rs 3.0 Per Share,ONGC,ONGC,,yahoo
,,ONGC,08-Sep-2008,,,,,,,,Dividend - Rs 2.333333 Per Share,ONGC,ONGC,,yahoo
,,ONGC,26-Dec-2007,,,,,,,,Dividend - Rs 3.0 Per Share,ONGC,ONGC,,yahoo
,,ONGC,10-Sep-2007,,,,,,,,Dividend - Rs 2.166667 Per Share,ONGC,ONGC,,yahoo
