bcEndDate,bcStartDate,comp,exDate,faceVal,ind,isin,ndEndDate,ndStartDate,recDate,series,subject,symbol,company_name,caBroadcastDate,ca_source
31-Aug-2021,25-Aug-2021,Sun Pharmaceutical Industries Limited,23-Aug-2021,1,-,INE044A01028,-,-,-,EQ, Annual General Meeting/Dividend - Rs 2 Per Share,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,,
-,-,Sun Pharmaceutical Industries Limited,09-Feb-2021,1,-,INE044A01028,-,-,10-Feb-2021,EQ, Interim Dividend - Rs 5.50 Per Share,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,,
27-Aug-2020,21-Aug-2020,Sun Pharmaceutical Industries Limited,19-Aug-2020,1,-,INE044A01028,-,-,-,EQ, Annual General Meeting/Dividend - Re 1 Per Share,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,,
-,-,Sun Pharmaceutical Industries Limited,17-Feb-2020,1,-,INE044A01028,-,-,18-Feb-2020,EQ, Interim Dividend - Rs 3 Per Share,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,,
28-Aug-2019,22-Aug-2019,Sun Pharmaceutical Industries Limited,20-Aug-2019,1,-,INE044A01028,-,-,-,EQ, Annual General Meeting/Dividend - Rs 2.75 Per Share,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,,
26-Sep-2018,19-Sep-2018,Sun Pharmaceutical Industries Limited,17-Sep-2018,1,-,INE044A01028,-,-,-,EQ, Annual General Meeting/Dividend Rs 2 Per Share,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,,
26-Sep-2017,20-Sep-2017,Sun Pharmaceutical Industries Limited,18-Sep-2017,1,-,INE044A01028,-,-,-,EQ, Annual General Meeting/Dividend - Rs 3.50 Per Share,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,,
17-Sep-2016,10-Sep-2016,Sun Pharmaceutical Industries Limited,08-Sep-2016,1,-,INE044A01028,-,-,-,EQ, Annual General Meeting/Dividend Re 1/- Per Share,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,,
-,-,Sun Pharmaceutical Industries Limited,14-Jul-2016,1,-,INE044A01028,-,-,15-Jul-2016,EQ, Buy Back,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,,
31-Oct-2015,24-Oct-2015,Sun Pharmaceutical Industries Limited,21-Oct-2015,1,-,INE044A01028,-,-,-,EQ, Annual General Meeting/ Dividend - Rs 3/- Per Share,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,,
,,SUNPHARMA,11-Sep-2014,,,,,,,,Dividend - Rs 1.5 Per Share,SUNPHARMA,SUNPHARMA,,yahoo
,,SUNPHARMA,19-Sep-2013,,,,,,,,Dividend - Rs 2.5 Per Share,SUNPHARMA,SUNPHARMA,,yahoo
,,SUNPHARMA,29-Jul-2013,,,,,,,,2:1,SUNPHARMA,SUNPHARMA,,yahoo
,,SUNPHARMA,14-Aug-2012,,,,,,,,Dividend - Rs 2.125 Per Share,SUNPHARMA,SUNPHARMA,,yahoo
,,SUNPHARMA,02-Sep-2011,,,,,,,,Dividend - Rs 1.75 Per Share,SUNPHARMA,SUNPHARMA,,yahoo
,,SUNPHARMA,25-Nov-2010,,,,,,,,5:1,SUNPHARMA,SUNPHARMA,,yahoo
,,SUNPHARMA,09-Sep-2010,,,,,,,,Dividend - Rs 1.375 Per Share,SUNPHARMA,SUNPHARMA,,yahoo
,,SUNPHARMA,21-Aug-2009,,,,,,,,Dividend - Rs 1.375 Per Share,SUNPHARMA,SUNPHARMA,,yahoo
,,SUNPHARMA,25-Aug-2008,,,,,,,,Dividend - Rs 1.05 Per Share,SUNPHARMA,SUNPHARMA,,yahoo
,,SUNPHARMA,15-Mar-2007,,,,,,,,Dividend - Rs 0.675 Per Share,SUNPHARMA,SUNPHARMA,,yahoo
