symbol,event_type,mode,buy,sell,hold,n_train,train_avg,train_win,n_test,test_avg,test_win,test_t,placebo,edge
POWERGRID,RESULTS,descriptive,-2,0,2,51,0.9402689551606697,74.50980392156863,22,-0.6614249443870956,31.818181818181817,-1.3453854748451057,0.05990400159271636,-0.721328945979812
POWERGRID,RESULTS,tradeable,-2,0,2,51,0.9402689551606697,74.50980392156863,22,-0.6614249443870956,31.818181818181817,-1.3453854748451057,0.05990400159271636,-0.721328945979812
RACE,ANNOUNCEMENT,descriptive,-4,7,11,27,3.896460402426874,70.37037037037037,12,-2.1767198545033275,33.33333333333333,-0.6102599512930128,-2.564616657907665,0.3878968034043373
RACE,ANNOUNCEMENT,tradeable,2,12,10,27,3.2944737478953976,62.96296296296296,12,-2.9614415373355962,25.0,-2.4527054466681304,-2.241356294028311,-0.7200852433072851
RELIABLE,ANNOUNCEMENT,descriptive,-2,10,12,29,2.6200220410920485,72.41379310344827,12,2.981096744827033,25.0,0.4253893777645192,2.755681234624621,0.2254155102024118
RELIABLE,ANNOUNCEMENT,tradeable,1,11,10,29,0.474711569334243,58.620689655172406,12,2.0102621377612104,33.33333333333333,0.2978514599895302,2.103703225805096,-0.0934410880438854
RELIANCE,ANNOUNCEMENT,descriptive,-8,9,17,532,0.9360382421289652,53.19548872180451,238,-0.237380992162936,46.63865546218487,-0.9682437162932724,-0.3082884800590816,0.0709074878961456
RELIANCE,ANNOUNCEMENT,tradeable,0,9,9,254,0.9922342546374762,53.14960629921261,72,0.2743150379201329,54.166666666666664,0.8166978195643408,-0.21799181100253862,0.4923068489226715
RELIANCE,RESULTS,descriptive,-8,-1,7,52,1.2050809181939979,63.46153846153846,23,1.1352956190556116,56.52173913043478,1.3261879216892243,0.2427058256871229,0.8925897933684888
RELIANCE,RESULTS,tradeable,-5,-1,4,40,0.7635020273002361,60.0,16,0.9665390161327059,68.75,1.7590672131997904,0.08619826946220466,0.8803407466705012
SBILIFE,ANNOUNCEMENT,descriptive,-2,2,4,226,0.6186996498119255,57.07964601769911,97,0.11927616390344158,49.48453608247423,0.47757104384668864,-0.017902737068317215,0.13717890097175878
SBILIFE,ANNOUNCEMENT,tradeable,0,6,6,45,0.6736268928140282,66.66666666666666,19,-1.0936173770153312,36.84210526315789,-1.973095281960676,0.11389311598897775,-1.207510493004309
SBIN,ANNOUNCEMENT,descriptive,-8,-1,7,498,0.14366226216685005,49.79919678714859,215,0.46310973766441826,52.55813953488372,1.9251438595295796,0.5556253178143108,-0.09251558014989253
SBIN,ANNOUNCEMENT,tradeable,0,12,12,164,0.08974096448814702,49.390243902439025,61,0.6111486448080257,44.26229508196721,1.0088794620287884,1.2086513719691463,-0.5975027271611206
SBIN,RESULTS,descriptive,-8,4,12,53,1.3996494251288418,54.71698113207547,24,3.6250185556070145,62.5,2.0257908418665993,0.7726961276386961,2.8523224279683186
SBIN,RESULTS,tradeable,-5,3,8,44,1.3045146083371797,56.81818181818182,24,2.8097455753237024,70.83333333333334,1.6618962736785805,0.5113744552254638,2.2983711200982384
SHRIRAMFIN,ANNOUNCEMENT,descriptive,-1,6,7,648,0.07263004499674178,50.77160493827161,280,1.1392835661324519,56.42857142857143,3.863384665396532,1.0622890006632093,0.07699456546924255
SHRIRAMFIN,ANNOUNCEMENT,tradeable,0,2,2,221,0.21004318871264208,52.94117647058824,51,0.4667311409641982,52.94117647058824,1.2041260920426102,0.21612405513812108,0.25060708582607716
SHRIRAMFIN,RESULTS,descriptive,-5,12,17,49,2.755757722398156,71.42857142857143,22,2.110438043724833,59.09090909090909,1.0591963149498498,0.8411626669940546,1.2692753767307783
SHRIRAMFIN,RESULTS,tradeable,-5,12,17,36,3.85960829307939,72.22222222222221,18,1.2050543468196162,55.55555555555556,0.5371407903455672,0.8411626669940546,0.3638916798255616
SUNPHARMA,ANNOUNCEMENT,descriptive,-4,4,8,437,0.33574674878742655,56.2929061784897,191,0.4794244359008901,56.02094240837696,1.80829298057281,0.1588922196840053,0.3205322162168848
SUNPHARMA,ANNOUNCEMENT,tradeable,2,10,8,444,0.24040060224620524,54.5045045045045,190,0.2545820728505095,54.736842105263165,1.184664184522464,0.1588922196840053,0.09568985316650419
SUNPHARMA,RESULTS,descriptive,-7,10,17,56,1.294227462223066,62.5,25,1.0034894164816595,48.0,0.8033746094968292,0.7455581064253957,0.2579313100562638
SUNPHARMA,RESULTS,tradeable,-1,10,11,56,0.9222157605389284,62.5,25,0.2625492614558653,48.0,0.3085087653228108,0.24105729264269957,0.021491968813165757
TATACONSUM,ANNOUNCEMENT,descriptive,2,4,2,28,0.33751769378839647,64.28571428571429,13,0.685881589990782,46.15384615384615,0.6628071915535946,-0.012307252188869827,0.6981888421796518
TATACONSUM,ANNOUNCEMENT,tradeable,2,4,2,28,0.33751769378839647,64.28571428571429,13,0.685881589990782,46.15384615384615,0.6628071915535946,-0.012307252188869827,0.6981888421796518
TATACONSUM,RESULTS,descriptive,-2,8,10,51,1.2672358201790812,62.745098039215684,23,0.3469865746944016,39.130434782608695,0.26179734644860303,0.6195748346049939,-0.27258825991059227
TATACONSUM,RESULTS,tradeable,-2,8,10,51,1.2672358201790812,62.745098039215684,23,0.3469865746944016,39.130434782608695,0.26179734644860303,0.6195748346049939,-0.27258825991059227
TATASTEEL,ANNOUNCEMENT,descriptive,-6,12,18,530,0.6186182176037659,51.698113207547166,229,0.72259833390714,55.895196506550214,1.6539587363872572,0.8179560133957726,-0.09535767948863261
TATASTEEL,ANNOUNCEMENT,tradeable,0,11,11,229,0.5889682163073559,54.58515283842795,53,0.4800201006677436,56.60377358490566,0.605628175720903,0.20980087691615523,0.27021922375158836
TATASTEEL,RESULTS,descriptive,0,1,1,58,0.501880310277106,56.896551724137936,25,-0.2097432200017626,44.0,-0.39609528895047436,0.030043421786493635,-0.23978664178825623
TATASTEEL,RESULTS,tradeable,0,1,1,58,0.501880310277106,56.896551724137936,25,-0.2097432200017626,44.0,-0.39609528895047436,0.030043421786493635,-0.23978664178825623
TCS,ANNOUNCEMENT,descriptive,-8,11,19,1196,0.921460001868478,56.68896321070234,526,-0.2998695468221523,46.57794676806083,-1.5027642795021416,-1.5720273390462094,1.272157792224057
TCS,ANNOUNCEMENT,tradeable,0,9,9,631,0.8916148771454993,59.27099841521395,255,-0.2552424894317317,50.588235294117645,-1.297832189988133,-0.6089749191310783,0.35373242969934654
TCS,RESULTS,descriptive,1,12,11,53,1.7715953264942772,73.58490566037736,23,0.29479535501897886,34.78260869565217,0.3429669003561184,0.3387745510889119,-0.04397919606993306
TCS,RESULTS,tradeable,1,12,11,53,1.7715953264942772,73.58490566037736,23,0.29479535501897886,34.78260869565217,0.3429669003561184,0.3387745510889119,-0.04397919606993306
TECHM,ANNOUNCEMENT,descriptive,-5,5,10,346,0.782283173351018,59.2485549132948,150,0.6795732522988738,55.333333333333336,1.6217592626633668,0.05199543229474165,0.6275778200041321
TECHM,ANNOUNCEMENT,tradeable,0,3,3,149,0.6839403118221238,59.73154362416108,39,0.5514804872512025,58.97435897435898,1.3746620431848597,0.060855172701303605,0.4906253145498989
TECHM,RESULTS,descriptive,-8,1,9,56,1.0099374320103447,60.71428571428571,24,0.1646077323516737,54.166666666666664,0.11836349184753842,0.37310804500202066,-0.20850031265034696
TECHM,RESULTS,tradeable,-3,0,3,56,0.6708011495315616,58.92857142857143,24,0.09452856817450209,45.83333333333333,0.14775825691492106,0.1736333350255267,-0.0791047668510246
TITAN,ANNOUNCEMENT,descriptive,-7,12,19,274,1.4670858931548056,60.94890510948905,119,0.8315500627920895,60.50420168067227,2.007809702252178,0.47025544986311696,0.3612946129289726
TITAN,ANNOUNCEMENT,tradeable,1,9,8,277,0.4720166806419502,60.64981949458483,119,0.24892566380267148,53.78151260504202,0.928403744075039,0.557905337480147,-0.3089796736774756
TITAN,RESULTS,descriptive,-7,0,7,49,1.734102547585074,69.38775510204081,22,-1.0662164716663152,40.909090909090914,-1.0299955207121878,0.1612715870156365,-1.2274880586819517
TITAN,RESULTS,tradeable,-5,0,5,34,1.8065980716464096,73.52941176470588,19,0.13769573385129227,47.368421052631575,0.1395625788657774,0.22066139011519045,-0.08296565626389818
TRENT,ANNOUNCEMENT,descriptive,-6,12,18,196,4.333800398461497,65.81632653061224,87,0.573556585341157,63.2183908045977,0.5805382850014635,-0.8717980701659316,1.4453546555070886
TRENT,ANNOUNCEMENT,tradeable,0,2,2,91,1.1911965329098912,65.93406593406593,56,-0.3215593565763334,41.07142857142857,-1.0159270662064086,-0.18686782243482103,-0.13469153414151236
TRENT,RESULTS,descriptive,-3,2,5,51,1.0458425039743897,58.82352941176471,23,2.46274128254334,56.52173913043478,1.2779413076132424,0.8787616984477128,1.5839795840956272
TRENT,RESULTS,tradeable,-3,2,5,51,1.0458425039743897,58.82352941176471,23,2.46274128254334,56.52173913043478,1.2779413076132424,0.8787616984477128,1.5839795840956272
ULTRACEMCO,ANNOUNCEMENT,descriptive,-7,7,14,370,0.8738185734044656,60.0,159,0.04823941858907873,50.943396226415096,0.1661382647902294,0.0610881939093998,-0.012848775320321068
ULTRACEMCO,ANNOUNCEMENT,tradeable,1,11,10,372,0.23240777947899038,54.3010752688172,159,0.10191631856350529,54.088050314465406,0.42107877530824694,0.11373459584769077,-0.011818277284185483
ULTRACEMCO,RESULTS,descriptive,2,12,10,51,0.8253464372330217,62.745098039215684,23,0.3833227276322404,47.82608695652174,0.3699960646684121,0.14644507397518636,0.23687765365705404
ULTRACEMCO,RESULTS,tradeable,2,12,10,51,0.8253464372330217,62.745098039215684,23,0.3833227276322404,47.82608695652174,0.3699960646684121,0.14644507397518636,0.23687765365705404
WIPRO,ANNOUNCEMENT,descriptive,-7,7,14,733,0.5223112535806627,54.70668485675307,329,-0.9135406593128871,45.8966565349544,-3.047623959722178,-1.127098483151922,0.21355782383903488
WIPRO,ANNOUNCEMENT,tradeable,0,12,12,264,1.0003333994591448,63.25757575757576,55,-0.9693491599171437,47.27272727272727,-1.361640702469632,-0.8156563446132044,-0.1536928153039393
WIPRO,RESULTS,descriptive,-6,4,10,52,0.8009233882476205,63.46153846153846,23,0.9925890347249802,56.52173913043478,0.5508867083194753,0.3672730358555681,0.6253159988694121
WIPRO,RESULTS,tradeable,0,12,12,52,1.065363020326098,59.61538461538461,23,0.8414662612535775,52.17391304347826,0.5269859710966099,0.24338634000416248,0.598079921249415
