date,symbol,isin,source,event_type,title,amount,ratio,url
2019-12-16 20:57:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated December 16, 2019, titled ""Relianc",,,https://nsearchives.nseindia.com/corporate/NIYER_16122019205713_RILandBP1_201.pdf
2019-12-16 22:40:00,RELIANCE,INE002A01018,announcement,ACQUISITION,Reliance Industries Limited has informed the Exchange about Acquisition of Investment in eDreams Edusoft Private Limited,,,https://nsearchives.nseindia.com/corporate/NIYER_16122019223913_FuntootReg30_003.pdf
2019-12-20 10:37:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated December 20, 2019, titled ""After 2",,,https://nsearchives.nseindia.com/corporate/abhusj_20122019103726_MRCovering20122019_008.pdf
2020-01-17 18:46:47,RELIANCE,INE002A01018,announcement,FINANCIAL_RESULT_UPDATES,"Reliance Industries Limited has submitted to the Exchange, the financial results for the period ended December 31, 2019.",,,https://nsearchives.nseindia.com/corporate/FinancialResults_Dec_17012020184647.zip
2020-01-17 18:55:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated January 17, 2020, titled ""Unaudite",,,https://nsearchives.nseindia.com/corporate/NIYER_17012020185453_MediaRelease_219.pdf
2020-01-17 19:37:39,RELIANCE,INE002A01018,financial_result,RESULT_Third Quarter,Non-Consolidated | Un-Audited | Third Quarter,,,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_51508_205237_17012020073738_WEB.xml
2020-01-17 19:40:25,RELIANCE,INE002A01018,financial_result,RESULT_Third Quarter,Consolidated | Un-Audited | Third Quarter,,,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_51509_205240_17012020074024_WEB.xml
2020-01-18 00:20:00,RELIANCE,INE002A01018,announcement,ANALYSTS_INSTITUTIONAL_INVESTOR_MEET_CON_CALL_UPDATES,Reliance Industries Limited has informed the Exchange regarding Analysts/Institutional Investor Meet/Con. Call Updates,,,https://nsearchives.nseindia.com/corporate/NIYER_18012020001901_AnalystMeet_250.pdf
2020-02-03 21:59:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated February 03, 2020, titled ""NEW PRO",,,https://nsearchives.nseindia.com/corporate/RELIANCE_03022020215955_RILBP03022020.pdf
2020-02-04 23:12:00,RELIANCE,INE002A01018,announcement,ACQUISITION,Reliance Industries Limited has informed the Exchange about Acquisition of of further shareholding in Saavn Media Privat,,,https://nsearchives.nseindia.com/corporate/RELIANCE_04022020231231_Reg30Saavn.pdf
2020-02-11 17:59:00,RELIANCE,INE002A01018,announcement,ANALYSTS_INSTITUTIONAL_INVESTOR_MEET_CON_CALL_UPDATES,Reliance Industries Limited has informed the Exchange regarding Analysts/Institutional Investor Meet/Con. Call Updates,,,https://nsearchives.nseindia.com/corporate/RELIANCE_11022020175925_DisclosureInvestorMeet11022020.pdf
2020-02-13 17:23:00,RELIANCE,INE002A01018,announcement,ANALYSTS_INSTITUTIONAL_INVESTOR_MEET_CON_CALL_UPDATES,Reliance Industries Limited has informed the Exchange regarding Analysts/Institutional Investor Meet/Con. Call Updates,,,https://nsearchives.nseindia.com/corporate/RELIANCE_13022020172331_AnalystMeet13022020.pdf
2020-02-28 23:36:00,RELIANCE,INE002A01018,announcement,ACQUISITION,Reliance Industries Limited has informed the Exchange about Acquisition of 37.7% stake in Alok Industries Limited,,,https://nsearchives.nseindia.com/corporate/RELIANCE_28022020233605_Reg30_AlokIndustries.pdf
2020-03-04 23:24:00,RELIANCE,INE002A01018,announcement,ACQUISITION,Reliance Industries Limited has informed the Exchange about Acquisition of Shri Kannan Departmental Store Private Limite,,,https://nsearchives.nseindia.com/corporate/RELIANCE_04032020232405_SKDSLODRdisclosure_Final.pdf
2020-03-19 08:41:00,RELIANCE,INE002A01018,announcement,DISCLOSURE_UNDER_SEBI_TAKEOVER_REGULATIONS,"Tattvam Enterprises LLP has submitted to the Exchange a copy of under Regulation 10(5) of SEBI (SAST) Regulations, 2011.",,,https://nsearchives.nseindia.com/corporate/RELIANCE_19032020084125_Reliance_105.pdf
2020-03-23 16:58:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated March 23, 2020, titled ""Reliance I",,,https://nsearchives.nseindia.com/corporate/RELIANCE_23032020165809_MRCovering23032020.pdf
2020-03-30 19:52:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated March 30, 2020, titled ""Reliance I",,,https://nsearchives.nseindia.com/corporate/RELIANCE_30032020195253_MRCovering30032020.pdf
2020-03-31 09:12:00,RELIANCE,INE002A01018,announcement,DISCLOSURE_UNDER_SEBI_TAKEOVER_REGULATIONS,Samarjit Enterprises LLP has informed the Exchange regarding the Disclosure under Regulation 10(6) of the SEBI (Substant,,,https://nsearchives.nseindia.com/corporate/RELIANCE_31032020091254_Samarjit_10_6__Trn_25032020_30032020230131_31032020091233.zip
2020-03-31 22:02:00,RELIANCE,INE002A01018,announcement,DISCLOSURE_UNDER_SEBI_TAKEOVER_REGULATIONS,Samarjit Commercials LLP has informed the Exchange that Disclosure under Regulation 10(6) of the SEBI (Substantial Acqui,,,https://nsearchives.nseindia.com/corporate/RELIANCE_31032020220226_Sam30032020.pdf
2020-04-03 15:49:00,RELIANCE,INE002A01018,announcement,DISCLOSURE_UNDER_SEBI_TAKEOVER_REGULATIONS,''Tattvam Enterprises LLP itself and on behalf of all acquirers has informed the Exchange regarding its Disclosure under,,,https://nsearchives.nseindia.com/corporate/RELIANCE_03042020154946_Tattvam27032020.pdf
2020-04-17 23:02:00,RELIANCE,INE002A01018,announcement,ALLOTMENT_OF_SECURITIES,Reliance Industries Limited has informed the Exchange regarding allotment of 85000 securities pursuant to Non Convertibl,,,https://nsearchives.nseindia.com/corporate/RELIANCE_17042020230258_Regulation30AllotmentofNCDs.pdf
2020-04-22 06:33:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated April 22, 2020, titled ""Facebook t",,,https://nsearchives.nseindia.com/corporate/RELIANCE_22042020063353_MediaRelease.pdf
2020-04-28 08:00:00,RELIANCE,INE002A01018,announcement,ALLOTMENT_OF_SECURITIES,Reliance Industries Limited has informed the Exchange regarding allotment of 27950 securities pursuant to Non Convertibl,,,https://nsearchives.nseindia.com/corporate/RELIANCE_28042020080014_Regulation30AllotmentofNCDs27042020.pdf
2020-04-28 22:26:00,RELIANCE,INE002A01018,announcement,ACQUISITION,Reliance Industries Limited has informed the Exchange about Acquisition of SkyTran Inc,,,https://nsearchives.nseindia.com/corporate/RELIANCE_28042020222650_SkyTran.pdf
2020-04-30 18:32:41,RELIANCE,INE002A01018,announcement,FINANCIAL_RESULT_UPDATES,"Reliance Industries Limited has submitted to the Exchange, the financial results for the period ended March 31, 2020.",,,https://nsearchives.nseindia.com/corporate/CVR_30042020183241.zip
2020-04-30 18:54:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated April 30, 2020, titled ""Media Rele",,,https://nsearchives.nseindia.com/corporate/RELIANCE_30042020185405_BMMR.pdf
2020-04-30 22:13:45,RELIANCE,INE002A01018,financial_result,RESULT_Annual,Non-Consolidated | Audited | Annual,,,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_54973_246431_30042020101344_WEB.xml
2020-05-01 07:49:00,RELIANCE,INE002A01018,announcement,INVESTOR_PRESENTATION,Reliance Industries Limited has informed the Exchange regarding Investor Presentation on Financial Results,,,https://nsearchives.nseindia.com/corporate/RELIANCE_01052020074907_IPresentation30Apr2020.pdf
2020-05-04 08:27:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated May 04, 2020, titled ""SILVER LAKE ",,,https://nsearchives.nseindia.com/corporate/RELIANCE_04052020082712_MediaReleaseSL.pdf
2020-05-08 08:13:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated May 08, 2020, titled ""Vista to inv",,,https://nsearchives.nseindia.com/corporate/RELIANCE_08052020081304_MR.pdf
2020-05-13 00:00:00,RELIANCE,INE002A01018,corporate_action,RIGHTS,Rights 1:15 @ Premium Rs 1247,1247.0,1:15,
2020-05-13 23:30:00,RELIANCE,INE002A01018,announcement,DISCLOSURE_UNDER_SEBI_TAKEOVER_REGULATIONS,Promoters of Reliance Industries Limited has informed the Exchange regarding the disclosure pursuant to the provisions o,,,https://nsearchives.nseindia.com/corporate/RELIANCE_13052020233031_RELIANCE_30.pdf
2020-05-13 23:51:00,RELIANCE,INE002A01018,announcement,ALLOTMENT_OF_SECURITIES,Reliance Industries Limited has informed the Exchange regarding allotment of 100600 securities pursuant to Non Convertib,,,https://nsearchives.nseindia.com/corporate/RELIANCE_13052020235152_Regulation30AllotmentofNCDsSeriesM.pdf
2020-05-17 17:16:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated May 17, 2020, titled ""GENERAL ATLA",,,https://nsearchives.nseindia.com/corporate/RELIANCE_17052020171638_MediaRelease17052020.pdf
2020-05-20 08:41:00,RELIANCE,INE002A01018,announcement,ALLOTMENT_OF_SECURITIES,Reliance Industries Limited has informed the Exchange regarding allotment of 36000 securities pursuant to Non Convertibl,,,https://nsearchives.nseindia.com/corporate/RELIANCE_20052020084121_Regulation30.pdf
2020-05-22 07:04:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated May 22, 2020, titled ""KKR TO INVES",,,https://nsearchives.nseindia.com/corporate/RELIANCE_22052020070458_MediaRelease2205.pdf
2020-06-01 21:31:00,RELIANCE,INE002A01018,announcement,DISCLOSURE_UNDER_SEBI_TAKEOVER_REGULATIONS,Promoters of Reliance Industries Limited has informed the Exchange regarding the disclosure pursuant to the provisions o,,,https://nsearchives.nseindia.com/corporate/RELIANCE_01062020213115_RILSASTdeclaration2020.pdf
2020-06-02 17:38:00,RELIANCE,INE002A01018,announcement,DISCLOSURE_UNDER_SEBI_TAKEOVER_REGULATIONS,Promoters of Reliance Industries Limited has informed the exchange regarding disclosure under regulation 31(4) of SEBI (,,,https://nsearchives.nseindia.com/corporate/RELIANCE_02062020173827_RIL_REG31.pdf
2020-06-03 11:45:47,RELIANCE,INE002A01018,financial_result,RESULT_Annual,Consolidated | Audited | Annual,,,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_54974_246436_30042020101801_WEB.xml
2020-06-03 20:50:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated Jun 03, 2020, titled ""Overwhelming",,,https://nsearchives.nseindia.com/corporate/RELIANCE_03062020205037_MediaRelease03062020.pdf
2020-06-05 02:15:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated Jun 05, 2020, titled ""Mubadala to ",,,https://nsearchives.nseindia.com/corporate/RELIANCE_05062020021520_MediaReleaseMubadala.pdf
2020-06-05 22:10:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated Jun 05, 2020, titled ""SILVER LAKE ",,,https://nsearchives.nseindia.com/corporate/RELIANCE_05062020221028_MediaReleaseLS05062020.pdf
2020-06-05 22:31:00,RELIANCE,INE002A01018,announcement,ANALYSTS_INSTITUTIONAL_INVESTOR_MEET_CON_CALL_UPDATES,Reliance Industries Limited has informed the Exchange regarding Analysts/Institutional Investor Meet/Con. Call Updates,,,https://nsearchives.nseindia.com/corporate/RELIANCE_05062020223112_Disclosure_InvestorMeet.pdf
2020-06-07 19:23:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated Jun 07, 2020, titled ""ADIA TO INVE",,,https://nsearchives.nseindia.com/corporate/RELIANCE_07062020192357_MR07062020.pdf
2020-06-10 08:16:00,RELIANCE,INE002A01018,announcement,ANALYSTS_INSTITUTIONAL_INVESTOR_MEET_CON_CALL_UPDATES,Reliance Industries Limited has informed the Exchange about Analysts/Institutional Investor Meet/Con. Call Updates,,,https://nsearchives.nseindia.com/corporate/RELIANCE_10062020081656_Disclosure_InvestorMeetJune92020.pdf
2020-06-11 07:17:00,RELIANCE,INE002A01018,announcement,ALLOTMENT_OF_SECURITIES,Reliance Industries Limited has informed the Exchange regarding allotment of 422440258 securities pursuant to Rights Iss,,,https://nsearchives.nseindia.com/corporate/RELIANCE_11062020071717_RightsIssue2020IntimationofAllotmentofShares.pdf
2020-06-13 20:41:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated Jun 13, 2020, titled ""TPG TO INVES",,,https://nsearchives.nseindia.com/corporate/RELIANCE_13062020204103_TPG.pdf
2020-06-13 22:25:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated Jun 13, 2020, titled ""L CATTERTON ",,,https://nsearchives.nseindia.com/corporate/RELIANCE_13062020222549_LCT.pdf
2020-06-18 16:16:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated Jun 18, 2020, titled ""THE PUBLIC I",,,https://nsearchives.nseindia.com/corporate/RELIANCE_18062020161642_MRPIF.pdf
2020-06-19 08:59:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated Jun 19, 2020, titled ""RELIANCE RAI",,,https://nsearchives.nseindia.com/corporate/RELIANCE_19062020085953_MR19062020.pdf
2020-07-02 00:00:00,RELIANCE,INE002A01018,corporate_action,DIVIDEND,Dividend - Rs 6.50 Per Share,6.5,,
2020-07-03 07:59:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated July 03, 2020, titled ""INTEL CAPIT",,,https://nsearchives.nseindia.com/corporate/RELIANCE_03072020075925_MediaRelease03Jul2020.pdf
2020-07-09 19:43:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated July 09, 2020, titled ""Reliance an",,,https://nsearchives.nseindia.com/corporate/RELIANCE_09072020194324_MRBP.pdf
2020-07-12 20:28:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated July 12, 2020, titled ""We attach a",,,https://nsearchives.nseindia.com/corporate/RELIANCE_12072020202834_MR_Qualcomm.pdf
2020-07-15 14:50:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated July 15, 2020, titled ""GOOGLE TO I",,,https://nsearchives.nseindia.com/corporate/RELIANCE_15072020145049_MediaReleaseGoogle.pdf
2020-07-29 22:15:00,RELIANCE,INE002A01018,announcement,ALLOTMENT_OF_SECURITIES,Reliance Industries Limited has informed the Exchange regarding allotment of 186636 securities pursuant to Rights Issue ,,,https://nsearchives.nseindia.com/corporate/RELIANCE_29072020221505_Updateonallotmentofrightsshares.pdf
2020-07-30 19:18:06,RELIANCE,INE002A01018,announcement,FINANCIAL_RESULT_UPDATES,"Reliance Industries Limited has submitted to the Exchange, the financial results for the period ended June 30, 2020.",,,https://nsearchives.nseindia.com/corporate/RILFinancialsQ1FY21_30072020191806.zip
2020-07-30 19:32:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated July 30, 2020, titled ""Standalone ",,,https://nsearchives.nseindia.com/corporate/RELIANCE_30072020193239_MediaReleaseRIL30072020.pdf
2020-07-30 19:55:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated July 30, 2020, titled ""Press Relea",,,https://nsearchives.nseindia.com/corporate/RELIANCE_30072020195540_MediaReleaseJPL30072020.pdf
2020-07-30 22:09:23,RELIANCE,INE002A01018,financial_result,RESULT_First Quarter,Non-Consolidated | Un-Audited | First Quarter,,,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_58733_300006_30072020100922_WEB.xml
2020-07-30 22:11:41,RELIANCE,INE002A01018,financial_result,RESULT_First Quarter,Consolidated | Un-Audited | First Quarter,,,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_58734_300010_30072020101141_WEB.xml
2020-07-30 23:28:00,RELIANCE,INE002A01018,announcement,INVESTOR_PRESENTATION,Reliance Industries Limited has informed the Exchange about Investor Presentation,,,https://nsearchives.nseindia.com/corporate/RELIANCE_30072020232833_Analystpresentation.pdf
2020-08-18 23:53:31,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated August 18, 2020, titled ""Reliance ",,,https://nsearchives.nseindia.com/corporate/RELIANCE_18082020235331_MR18AUG2020.pdf
2020-08-19 00:06:09,RELIANCE,INE002A01018,announcement,ACQUISITION,Reliance Industries Limited has informed the Exchange about Acquisition - Disclosure under Regulation 30 of SEBI (Listin,,,https://nsearchives.nseindia.com/corporate/RELIANCE_19082020000609_R30NM.pdf
2020-08-19 17:57:51,RELIANCE,INE002A01018,announcement,ANALYSTS_INSTITUTIONAL_INVESTOR_MEET_CON_CALL_UPDATES,Reliance Industries Limited has informed the Exchange about Analysts/Institutional Investor Meet/Con. Call Updates,,,https://nsearchives.nseindia.com/corporate/RELIANCE_19082020175751_DisclosureInvestorMeetAugust182020.pdf
2020-08-29 20:45:17,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated August 29, 2020, titled ""RELIANCE ",,,https://nsearchives.nseindia.com/corporate/RELIANCE_29082020204517_RRVLMediaRelease29082020.pdf
2020-09-01 19:41:37,RELIANCE,INE002A01018,announcement,ANALYSTS_INSTITUTIONAL_INVESTOR_MEET_CON_CALL_UPDATES,Reliance Industries Limited has informed the Exchange about Analysts/Institutional Investor Meet/Con. Call Updates,,,https://nsearchives.nseindia.com/corporate/RELIANCE_01092020194137_DisclosureInvestorMeetSeptember12020.pdf
2020-09-09 09:23:43,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated September 09, 2020, titled ""SILVER",,,https://nsearchives.nseindia.com/corporate/RELIANCE_09092020092343_MediaRelease09092020.pdf
2020-09-09 19:40:24,RELIANCE,INE002A01018,announcement,ANALYSTS_INSTITUTIONAL_INVESTOR_MEET_CON_CALL_UPDATES,Reliance Industries Limited has informed the Exchange about Analysts/Institutional Investor Meet/Con. Call Updates,,,https://nsearchives.nseindia.com/corporate/RELIANCE_09092020194024_Disclosure_InvestorMeetSeptember8and92020.pdf
2020-09-14 21:28:49,RELIANCE,INE002A01018,announcement,ANALYSTS_INSTITUTIONAL_INVESTOR_MEET_CON_CALL_UPDATES,Reliance Industries Limited has informed the Exchange about Analysts/Institutional Investor Meet/Con. Call Updates,,,https://nsearchives.nseindia.com/corporate/RELIANCE_14092020212849_Disclosure_InvestorMeetSeptember1011and142020.pdf
2020-09-16 19:09:56,RELIANCE,INE002A01018,announcement,ANALYSTS_INSTITUTIONAL_INVESTOR_MEET_CON_CALL_UPDATES,Reliance Industries Limited has informed the Exchange about Analysts/Institutional Investor Meet/Con. Call Updates,,,https://nsearchives.nseindia.com/corporate/RELIANCE_16092020190956_Reg30_Analyst_Meet.pdf
2020-09-23 08:05:50,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated September 23, 2020, titled ""KKR TO",,,https://nsearchives.nseindia.com/corporate/RELIANCE_23092020080550_MR23092020.pdf
2020-09-23 19:40:49,RELIANCE,INE002A01018,announcement,ANALYSTS_INSTITUTIONAL_INVESTOR_MEET_CON_CALL_UPDATES,Reliance Industries Limited has informed the Exchange about Analysts/Institutional Investor Meet/Con. Call Updates,,,https://nsearchives.nseindia.com/corporate/RELIANCE_23092020194049_Reg_30_intimation.pdf
2020-09-30 08:18:26,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated September 30, 2020, titled ""GENERA",,,https://nsearchives.nseindia.com/corporate/RELIANCE_30092020081826_MR30092020.pdf
2020-09-30 22:26:02,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated September 30, 2020, titled ""SILVER",,,https://nsearchives.nseindia.com/corporate/RELIANCE_30092020222602_Reg30_RRVL.pdf
2020-10-01 19:00:50,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated October 01, 2020, titled ""Mubadala",,,https://nsearchives.nseindia.com/corporate/RELIANCE_01102020190050_MR01102020.pdf
2020-10-03 00:06:19,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated October 02, 2020, titled ""GIC TO I",,,https://nsearchives.nseindia.com/corporate/RELIANCE_03102020000619_MR02102020.pdf
2020-10-03 01:01:52,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated October 03, 2020, titled ""TPG TO I",,,https://nsearchives.nseindia.com/corporate/RELIANCE_03102020010152_MR03102020TPG.pdf
2020-10-06 18:38:13,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated October 06, 2020, titled ""ADIA TO ",,,https://nsearchives.nseindia.com/corporate/RELIANCE_06102020183813_MR06102020ADIA.pdf
2020-10-20 21:45:10,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated October 20, 2020, titled ""Qualcomm",,,https://nsearchives.nseindia.com/corporate/RELIANCE_20102020214510_MR20102020.pdf
2020-10-25 23:46:35,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated October 25, 2020, titled ""Media St",,,https://nsearchives.nseindia.com/corporate/RELIANCE_25102020234635_MR25102020.pdf
2020-10-30 20:02:38,RELIANCE,INE002A01018,announcement,FINANCIAL_RESULT_UPDATES,"Reliance Industries Limited has submitted to the Exchange, the financial results for the period ended September 30, 2020",,,https://nsearchives.nseindia.com/corporate/UFS_30102020200238.zip
2020-10-30 20:25:02,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated October 30, 2020, titled ""Consolid",,,https://nsearchives.nseindia.com/corporate/RELIANCE_30102020202502_MediaRelease.pdf
2020-10-30 21:03:24,RELIANCE,INE002A01018,financial_result,RESULT_Second Quarter,Non-Consolidated | Un-Audited | Second Quarter,,,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_62733_353035_30102020090324_WEB.xml
2020-10-30 21:05:03,RELIANCE,INE002A01018,financial_result,RESULT_Second Quarter,Consolidated | Un-Audited | Second Quarter,,,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_62734_353038_30102020090502_WEB.xml
2020-10-30 23:12:47,RELIANCE,INE002A01018,announcement,INVESTOR_PRESENTATION,The presentation on the Unaudited Financial Results (Consolidated and Standalone) for quarter and half-year ended Septem,,,https://nsearchives.nseindia.com/corporate/RELIANCE_30102020231247_AnalystPresentation.pdf
2020-11-05 16:05:34,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated November 05, 2020, titled ""THE PUB",,,https://nsearchives.nseindia.com/corporate/RELIANCE_05112020160534_MR05112020.pdf
2020-11-10 18:44:37,RELIANCE,INE002A01018,announcement,ANALYSTS_INSTITUTIONAL_INVESTOR_MEET_CON_CALL_UPDATES,Reliance Industries Limited has informed the Exchange about Analysts/Institutional Investor Meet/Con. Call Updates,,,https://nsearchives.nseindia.com/corporate/RELIANCE_10112020184437_Reg_30_intimation.pdf
2020-11-14 22:48:58,RELIANCE,INE002A01018,announcement,ACQUISITION,Investment in Urban Ladder Home D''cor Solutions Private LimitedReliance,,,https://nsearchives.nseindia.com/corporate/RELIANCE_14112020224858_RRVLUL14112020.pdf
2020-11-17 22:04:09,RELIANCE,INE002A01018,announcement,ALLOTMENT_OF_SECURITIES,Reliance Industries Limited has informed the Exchange regarding allotment of 30000 securities pursuant to ESOP/ESPS at i,,,https://nsearchives.nseindia.com/corporate/RELIANCE_17112020220408_ESOSPhase129IntimationtoSEs.pdf
2020-11-18 19:53:25,RELIANCE,INE002A01018,announcement,ANALYSTS_INSTITUTIONAL_INVESTOR_MEET_CON_CALL_UPDATES,Reliance Industries Limited has informed the Exchange about Analysts/Institutional Investor Meet/Con. Call Updates,,,https://nsearchives.nseindia.com/corporate/RELIANCE_18112020195325_Reg30AnalystMeet.pdf
2020-11-19 18:01:41,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated November 19, 2020, titled ""RELIANC",,,https://nsearchives.nseindia.com/corporate/RELIANCE_19112020180141_MR19112020.pdf
2020-11-20 18:30:20,RELIANCE,INE002A01018,announcement,ANALYSTS_INSTITUTIONAL_INVESTOR_MEET_CON_CALL_UPDATES,Reliance Industries Limited has informed the Exchange about Analysts/Institutional Investor Meet/Con. Call Updates,,,https://nsearchives.nseindia.com/corporate/RELIANCE_20112020183020_AnalystMeet.pdf
2020-12-02 22:39:31,RELIANCE,INE002A01018,announcement,ANALYSTS_INSTITUTIONAL_INVESTOR_MEET_CON_CALL_UPDATES,Reliance Industries Limited has informed the Exchange about Analysts/Institutional Investor Meet/Con. Call Updates,,,https://nsearchives.nseindia.com/corporate/RELIANCE_02122020223931_DisclosureInvestorMeetDecember022020.pdf
2020-12-10 18:00:42,RELIANCE,INE002A01018,announcement,ANALYSTS_INSTITUTIONAL_INVESTOR_MEET_CON_CALL_UPDATES,Reliance Industries Limited has informed the Exchange about Analysts/Institutional Investor Meet/Con. Call Updates,,,https://nsearchives.nseindia.com/corporate/RELIANCE_10122020180042_Disclosure_InvestorMeetDecember10_2020.pdf
2020-12-18 15:49:46,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated December 18, 2020, titled ""Relianc",,,https://nsearchives.nseindia.com/corporate/RELIANCE_18122020154946_MR18122020.pdf
2020-12-24 19:44:10,RELIANCE,INE002A01018,announcement,ACQUISITION,Reliance Industries Limited has informed the Exchange about Acquisition of shares of IMG Reliance Limited,,,https://nsearchives.nseindia.com/corporate/RELIANCE_24122020194410_IMGReg30.pdf
2020-12-31 13:17:56,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated December 31, 2020, titled ""IUC REG",,,https://nsearchives.nseindia.com/corporate/RELIANCE_31122020131756_MR31122020.pdf
2021-01-04 10:06:38,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated January 04, 2021, titled ""Media St",,,https://nsearchives.nseindia.com/corporate/RELIANCE_04012021100638_MS04012021R.pdf
2021-01-22 19:50:19,RELIANCE,INE002A01018,announcement,FINANCIAL_RESULT_UPDATES,"Reliance Industries Limited has submitted to the Exchange, the financial results for the period ended December 31, 2020.",,,https://nsearchives.nseindia.com/corporate/UFRQ3F21_22012021195019.zip
