symbol,event_type,rule,event_date,entry_date,exit_date,entry_price,exit_price,net_return_%,market_adjusted_%
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2024-02-11,2024-01-31,2024-02-22,1313.16,1412.6,7.472173159994478,5.2087247202056925
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2024-03-08,2024-02-27,2024-03-21,1445.79,1408.13,-2.7051261077626454,-1.865422283356355
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2024-03-09,2024-02-27,2024-03-21,1445.79,1408.13,-2.7051261077626454,-1.865422283356355
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2024-05-03,2024-04-22,2024-05-15,1316.9,1367.3,3.726991674701774,4.3351899832887675
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2024-05-04,2024-04-23,2024-05-16,1308.98,1381.3,5.424616888617162,5.264345029823348
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2024-05-08,2024-04-25,2024-05-21,1366.82,1401.91,2.4672238328281915,2.6502020712682595
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2024-06-01,2024-05-22,2024-06-13,1440.79,1501.29,4.099556855121856,0.5545233488538748
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2024-06-03,2024-05-22,2024-06-13,1440.79,1501.29,4.099556855121856,0.5545233488538748
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2024-07-01,2024-06-19,2024-07-11,1516.11,1463.82,-3.549167637613204,-6.950890799502984
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2024-07-05,2024-06-25,2024-07-18,1457.7,1464.45,0.363435794283118,-4.187532291658902
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2024-08-01,2024-07-22,2024-08-13,1448.27,1552.15,7.072901855680048,8.583555996463632
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2024-09-01,2024-08-21,2024-09-12,1563.08,1624.49,3.8288805489393174,1.3311163347271449
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2024-09-05,2024-08-26,2024-09-17,1562.44,1638.76,4.784094726164911,3.152981605142091
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2024-09-10,2024-08-29,2024-09-20,1586.56,1606.26,1.141855194167729,-1.3987033702700713
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2024-10-05,2024-09-24,2024-10-17,1605.18,1527.89,-4.915128666074153,-0.3255665802080032
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2024-12-07,2024-11-27,2024-12-19,1461.68,1476.77,0.9327579086616855,2.264179116057541
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2024-12-09,2024-11-27,2024-12-19,1461.68,1476.77,0.9327579086616855,2.264179116057541
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2025-03-11,2025-02-27,2025-03-24,1412.66,1493.93,5.652353132857224,0.7142457010882342
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2025-04-04,2025-03-24,2025-04-21,1493.93,1481.23,-0.9497215082718169,-2.9245049550844504
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2025-04-12,2025-04-01,2025-04-28,1415.7,1524.36,7.575260169395948,2.5557666057877015
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2025-08-01,2025-07-22,2025-08-13,1450.79,1546.49,6.496556780988804,8.258467863063013
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2025-10-02,2025-09-22,2025-10-15,1527.87,1544.21,0.9699025589072874,0.48899036717292566
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2025-10-07,2025-09-24,2025-10-17,1523.71,1562.94,2.4747717108066003,-0.1310941727258208
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2025-10-09,2025-09-26,2025-10-21,1485.46,1648.14,10.851043979080488,5.927437408768633
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2026-02-03,2026-01-21,2026-02-13,1356.87,1319.12,-2.8818314327861416,-4.128376635508991
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2026-02-06,2026-01-27,2026-02-18,1300.8,1337.25,2.7027449002334447,0.14489394748434803
CIPLA,ANNOUNCEMENT,buy-8d / sell+8d,2026-04-02,2026-03-19,2026-04-16,1227.68,1219.06,-0.8020560646559316,-5.995481849150774
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2023-10-01,2023-09-20,2023-10-13,236.28,255.93,8.218701663502681,8.974174175104555
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2023-10-05,2023-09-22,2023-10-17,235.49,263.79,11.916950244198532,11.219337882863279
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2023-10-11,2023-09-28,2023-10-23,241.18,254.4,5.378966285586351,6.617474505526655
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2023-12-12,2023-11-30,2023-12-22,297.4,315.74,6.066880209401171,0.025848496021885214
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2024-01-04,2023-12-22,2024-01-16,315.74,331.95,5.034218794884094,1.8355322831782428
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2024-01-07,2023-12-27,2024-01-18,317.78,326.52,2.648903152647464,3.5378536138626737
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2024-02-01,2024-01-18,2024-02-13,326.52,393.18,20.317944401814326,19.00866881328097
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2024-02-05,2024-01-23,2024-02-15,326.21,414.48,26.958364246642496,23.794582893491867
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2024-07-08,2024-06-26,2024-07-19,412.13,429.06,4.006668301647808,1.2327559654440212
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2024-09-01,2024-08-21,2024-09-12,472.6,440.14,-6.967717531597872,-9.465481745810045
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2024-09-08,2024-08-28,2024-09-19,467.41,424.43,-9.295401548373983,-10.746168352853624
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2024-12-02,2024-11-19,2024-12-12,379.57,376.67,-0.8640955185326704,-5.244473598554789
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2024-12-04,2024-11-22,2024-12-16,381.23,377.91,-0.9694432612443626,-4.1525780843628795
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2024-12-07,2024-11-27,2024-12-19,384.08,360.88,-6.140970017587632,-4.809548810191777
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2025-01-10,2024-12-31,2025-01-22,353.7,349.14,-1.3885414453897238,0.6814746076240441
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2025-02-03,2025-01-23,2025-02-13,355.22,337.89,-4.97627436638004,-4.226666100707865
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2025-05-06,2025-04-23,2025-05-16,372.74,378.21,1.3663400055215047,-1.4732876178843113
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2025-07-03,2025-06-23,2025-07-15,366.72,361.07,-1.6413912007810505,-2.5380005381667403
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2025-07-05,2025-06-25,2025-07-17,366.02,360.55,-1.5932984126351357,-1.065264737316507
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2025-07-08,2025-06-26,2025-07-18,368.26,362.98,-1.5334727009216342,0.7390217582548542
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2025-07-11,2025-07-01,2025-07-23,364.15,365.08,0.15658669880768147,1.416875248475269
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2025-08-05,2025-07-24,2025-08-18,360.22,367.65,1.9627535087328618,2.7015199868444584
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2025-09-10,2025-08-29,2025-09-22,360.15,379.27,5.209500103800801,2.0347149292838096
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2025-10-11,2025-09-30,2025-10-24,374.71,378.65,0.951408300894474,-3.8596354965917734
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2025-12-05,2025-11-25,2025-12-17,365.22,379.73,3.872436560337278,4.1283782635780035
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2026-02-01,2026-01-20,2026-02-12,409.88,413.68,0.8270420559961189,-1.4505729989924832
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2026-02-07,2026-01-28,2026-02-19,438.26,416.15,-5.144173765976334,-5.5845348529736105
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2026-03-03,2026-02-19,2026-03-16,416.15,460.3,10.509154041575341,18.545300552942546
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2026-05-03,2026-04-22,2026-05-14,444.15,454.05,2.1289753534910028,4.953231595906327
COALINDIA,ANNOUNCEMENT,buy-8d / sell+8d,2026-05-06,2026-04-24,2026-05-18,456.0,462.1,1.2377206367358728,2.2754665861055456
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2021-08-05,2021-07-26,2021-08-17,1046.94,909.43,-13.234657231780789,-18.22787598067961
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2021-09-12,2021-08-31,2021-09-23,910.12,928.16,1.882344702673111,-2.149536967509802
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2021-11-01,2021-10-20,2021-11-12,919.76,937.05,1.7795035114980373,2.6764937170035363
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2021-11-05,2021-10-26,2021-11-18,902.79,903.81,0.012511696869344033,2.769182224155564
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2021-12-05,2021-11-24,2021-12-16,889.61,889.47,-0.11521064165854736,0.8417224888748742
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2022-02-02,2022-01-20,2022-02-14,888.35,813.48,-8.527438551029398,-3.379050767338454
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2022-03-02,2022-02-17,2022-03-14,832.14,765.64,-8.09116425260098,-5.58721248309425
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2022-05-04,2022-04-21,2022-05-16,835.87,752.31,-10.096993768550266,-1.1834337516114846
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2022-07-02,2022-06-22,2022-07-14,824.38,891.29,8.01719015784511,4.608766312240487
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2022-07-09,2022-06-29,2022-07-21,844.39,851.5,0.7412362698525078,-4.361272167695674
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2022-08-04,2022-07-25,2022-08-18,843.6,823.05,-2.535021078058053,-10.505076997726137
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2022-08-07,2022-07-27,2022-08-22,834.93,815.62,-2.4121535178119324,-7.513154597313132
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2022-09-02,2022-08-22,2022-09-14,815.62,820.92,0.5496440027493389,-2.383633705782817
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2022-09-06,2022-08-24,2022-09-16,821.68,794.27,-3.4356694651966446,-3.0147673174296896
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2022-11-02,2022-10-20,2022-11-15,847.2,863.69,1.8464030436308287,-2.9329957203946377
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2022-11-05,2022-10-25,2022-11-18,865.38,858.89,-0.8496030026156176,-4.538365377960629
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2022-11-10,2022-10-28,2022-11-22,868.8,849.82,-2.2850185033115755,-4.856579534017946
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2023-01-11,2022-12-30,2023-01-23,825.48,845.02,2.266935306775142,2.1937523193170105
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2023-01-12,2023-01-02,2023-01-24,824.99,828.44,0.31792797833610786,0.7528704614751637
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2023-03-02,2023-02-20,2023-03-15,871.7,856.05,-1.894491395176856,2.9946584756425643
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2023-03-08,2023-02-23,2023-03-20,866.79,864.81,-0.328096523142296,2.657696092319195
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2023-05-05,2023-04-24,2023-05-17,936.23,873.0,-6.853918605450138,-9.324412421317641
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2023-05-06,2023-04-25,2023-05-18,941.53,861.63,-8.586957468752587,-10.616864295152128
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2023-05-09,2023-04-26,2023-05-19,943.83,855.56,-9.45274874137757,-11.640968920329254
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2023-06-01,2023-05-22,2023-06-13,868.36,915.96,5.381594786076771,3.187965775947388
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2023-06-12,2023-05-31,2023-06-22,876.81,954.42,8.751264272409742,7.4733723288710525
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2023-07-09,2023-06-27,2023-07-20,978.99,1048.24,6.97287906428371,0.7990719714676575
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2023-07-11,2023-06-28,2023-07-21,995.02,1038.2,4.240471576762362,0.16659253048604272
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2023-08-02,2023-07-21,2023-08-14,1038.2,1143.27,10.01970185882034,11.59199468611839
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2023-08-08,2023-07-27,2023-08-21,1081.16,1160.45,7.2334019807024035,8.587939775700526
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2023-09-12,2023-08-31,2023-09-25,1100.96,1067.76,-3.115404941582567,-5.300687758104383
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2023-10-05,2023-09-22,2023-10-17,1083.13,1088.44,0.3902952444268971,-0.3073171169083565
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2023-10-08,2023-09-26,2023-10-19,1073.45,1105.48,2.88385225023321,3.087262429840032
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2023-10-11,2023-09-28,2023-10-23,1065.87,1089.98,2.1628113242380675,3.4013195441783717
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2023-11-05,2023-10-25,2023-11-17,1082.5,1101.69,1.6719013856194453,-1.5162881127953942
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2023-12-01,2023-11-20,2023-12-13,1100.23,1099.15,-0.1981349042610491,-6.455622511527215
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2023-12-03,2023-11-21,2023-12-14,1108.54,1094.19,-1.394618051005525,-8.467713679136779
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2023-12-06,2023-11-23,2023-12-18,1108.18,1097.66,-1.0495673170129893,-9.213643625592926
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2023-12-07,2023-11-24,2023-12-19,1108.48,1106.77,-0.2540968644101803,-8.63209934021505
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2024-01-03,2023-12-21,2024-01-15,1090.48,1135.39,4.018287494856299,0.05500156263394951
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2024-01-08,2023-12-27,2024-01-18,1121.9,1109.22,-1.2295698703607139,-0.3406194091455039
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2024-02-02,2024-01-19,2024-02-14,1112.81,1228.67,10.311583178625627,9.304986377655434
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2024-02-06,2024-01-24,2024-02-16,1158.73,1240.21,6.932229824294344,4.197302123956536
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2024-02-07,2024-01-25,2024-02-19,1149.58,1259.84,9.491852142646973,5.887371167472965
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2024-02-10,2024-01-31,2024-02-22,1201.73,1249.4,3.866584692709407,1.6031362529206228
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2024-03-01,2024-02-20,2024-03-14,1251.77,1235.78,-1.3766538823144603,-1.1500514441626808
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2024-03-06,2024-02-23,2024-03-19,1264.75,1204.43,-4.869376109223456,-3.0899885791102144
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2024-03-12,2024-02-28,2024-03-22,1261.98,1217.84,-3.5979578117027455,-4.261247009690205
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2024-04-06,2024-03-26,2024-04-22,1204.42,1181.11,-2.0356671542363425,-3.5430777694760107
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2024-05-02,2024-04-19,2024-05-14,1166.73,1152.19,-1.3460149169827296,-1.6659210414013859
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2024-05-06,2024-04-23,2024-05-16,1168.54,1148.58,-1.8086492139946175,-1.968921072788432
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2024-05-08,2024-04-25,2024-05-21,1220.89,1134.72,-7.158490287213248,-6.97551204877318
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2024-05-11,2024-04-30,2024-05-24,1218.06,1151.59,-5.556700125872894,-7.114994058754942
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2024-06-11,2024-05-30,2024-06-24,1153.16,1188.74,2.9849082838354524,-1.6805527399500808
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2024-07-05,2024-06-25,2024-07-18,1193.34,1316.75,10.241263908273412,5.690295822331393
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2024-08-05,2024-07-24,2024-08-16,1346.89,1341.65,-0.4892967942604408,-1.0121648411402395
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2024-08-10,2024-07-31,2024-08-23,1333.14,1373.42,2.9219963100648116,3.4349987087361478
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2024-10-06,2024-09-24,2024-10-17,1313.36,1323.96,0.707479481198814,5.297041567064964
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2024-10-07,2024-09-24,2024-10-17,1313.36,1323.96,0.707479481198814,5.297041567064964
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2024-11-11,2024-10-30,2024-11-25,1234.15,1194.11,-3.3443799678520403,-2.855698509895921
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2024-12-06,2024-11-26,2024-12-18,1193.46,1259.38,5.422693944957169,5.404716266662513
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2025-02-09,2025-01-30,2025-02-20,1179.49,1156.24,-2.0715393661553394,-0.6248432678521487
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2025-02-12,2025-02-01,2025-02-24,1189.81,1149.92,-3.452830070596591,0.5025179950593262
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2025-03-07,2025-02-24,2025-03-20,1149.92,1172.28,1.8449515144798423,-0.9807962892303679
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2025-04-02,2025-03-20,2025-04-16,1172.28,1143.85,-2.5258724742795446,-3.58901138574651
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2025-05-02,2025-04-21,2025-05-14,1162.61,1204.67,3.518135384667731,1.2742504085961115
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2025-05-06,2025-04-23,2025-05-16,1171.1,1215.24,3.6689649040479,0.829337280642084
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2025-06-03,2025-05-22,2025-06-13,1206.84,1345.38,11.379309188945774,10.936799145824116
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2025-07-03,2025-06-23,2025-07-15,1301.34,1252.95,-3.8182741557198807,-4.714883493105571
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2025-08-01,2025-07-22,2025-08-13,1232.19,1245.5,0.9806446995051732,2.742555781579381
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2025-09-05,2025-08-25,2025-09-17,1275.81,1303.14,2.0419078537578073,0.5900349376960823
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2025-10-05,2025-09-23,2025-10-16,1300.15,1232.38,-5.312485478884399,-6.964488026610816
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2025-11-02,2025-10-21,2025-11-14,1280.58,1238.15,-3.413415953458099,-3.573653355176498
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2025-11-06,2025-10-24,2025-11-18,1275.51,1235.96,-3.200645067316099,-3.6460791465326325
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2025-12-03,2025-11-21,2025-12-15,1236.06,1272.53,2.8503998394598162,3.007102976287246
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2025-12-12,2025-12-02,2025-12-24,1267.16,1257.82,-0.8371340869436583,-1.259305067203531
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2026-01-06,2025-12-24,2026-01-16,1257.82,1168.09,-7.233828133666165,-5.521073585674808
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2026-02-02,2026-01-20,2026-02-12,1159.35,1266.87,9.174023764666817,6.896408709678214
DRREDDY,ANNOUNCEMENT,buy-8d / sell+8d,2026-03-06,2026-02-23,2026-03-18,1299.16,1286.64,-1.063737868711856,6.462413178423832
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2021-12-02,2021-11-22,2021-12-14,2444.44,2386.3,-2.4782949685016376,-1.9520691286317393
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2021-12-06,2021-11-24,2021-12-16,2433.79,2370.67,-2.69366014472342,-1.7367270141899982
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2021-12-08,2021-11-26,2021-12-20,2334.93,2308.6,-1.227806105431295,1.1934268522074576
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2021-12-22,2021-12-10,2022-01-03,2424.87,2608.25,7.462363670320926,6.8090801768268765
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2022-02-03,2022-01-21,2022-02-15,2600.86,2613.24,0.375822955937244,1.8783427506020023
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2022-02-07,2022-01-25,2022-02-17,2582.54,2612.04,1.0422785332822593,0.8880334299567028
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2022-02-14,2022-02-02,2022-02-24,2561.19,2510.73,-2.0702326998384035,6.5464703636458506
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2022-02-15,2022-02-03,2022-02-25,2562.25,2521.52,-1.6893817995131233,3.4460885723839096
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2022-02-18,2022-02-08,2022-03-03,2483.87,2311.52,-7.038570905525643,-2.586666414234573
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2022-04-09,2022-03-30,2022-04-25,2385.44,2488.67,4.227276761571563,7.337878000266862
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2022-05-13,2022-05-02,2022-05-25,2448.71,2576.92,5.136038485286665,11.248251950339505
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2022-08-10,2022-07-28,2022-08-23,2929.82,3345.99,14.104590480969625,10.277563229443743
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2022-08-13,2022-08-02,2022-08-26,2994.04,3240.09,8.117966232770357,6.887377337763445
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2022-11-10,2022-10-28,2022-11-22,3617.35,3259.36,-9.996549692410827,-12.568110723117199
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2022-12-07,2022-11-25,2022-12-19,3297.07,3272.74,-0.8381150634903634,-0.3395355372179276
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2022-12-23,2022-12-13,2023-01-04,3199.44,3105.04,-3.0505007823794728,-0.013899421405694223
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2022-12-29,2022-12-19,2023-01-10,3272.74,3058.97,-6.6316143289685385,-3.8830449422369573
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2022-12-31,2022-12-21,2023-01-12,3161.05,2996.88,-5.293618398507405,-3.420446659563847
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2023-01-04,2022-12-23,2023-01-16,3006.92,3031.45,0.7157696134689419,0.22130219505590584
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2023-01-06,2022-12-27,2023-01-18,3092.05,3068.68,-0.8558291206844149,-1.0380940661191107
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2023-02-01,2023-01-19,2023-02-13,3058.15,3141.16,2.6141854557679145,4.474976361472982
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2023-02-06,2023-01-24,2023-02-16,3115.95,3176.36,1.8386141052855298,2.293685322340977
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2023-02-14,2023-02-02,2023-02-24,3107.02,3095.72,-0.46365513643629164,0.35744833746301785
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2023-02-15,2023-02-03,2023-02-27,3203.01,3023.72,-5.697433749532188,-3.113417560979037
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2023-02-17,2023-02-07,2023-03-01,3162.45,3031.21,-4.2500008298982594,-2.7230442552572898
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2023-02-20,2023-02-08,2023-03-02,3117.35,3018.36,-3.2753429566811487,-0.19897723792408062
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2023-02-21,2023-02-09,2023-03-03,3126.19,3020.1,-3.493414422850827,-1.8218551515305603
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2023-02-23,2023-02-13,2023-03-08,3141.16,3094.56,-1.5834014745488068,-1.4905530558569469
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2023-02-26,2023-02-15,2023-03-10,3197.65,3009.29,-5.990700691486728,-2.643929754654306
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2023-02-28,2023-02-16,2023-03-13,3176.36,2929.42,-7.874176202403682,-2.986417393044505
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2023-03-02,2023-02-20,2023-03-15,3177.71,2903.83,-8.718748526800935,-3.8295986559815143
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2023-03-06,2023-02-22,2023-03-17,3138.31,2872.64,-8.56539146632118,-5.97770651286983
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2023-03-12,2023-02-28,2023-03-23,2999.44,2827.34,-5.8374641340831595,-4.52534269143019
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2023-03-19,2023-03-08,2023-03-31,3094.56,2847.77,-8.074972773854316,-5.852141352110607
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2023-03-30,2023-03-20,2023-04-17,2850.81,3118.32,9.283473711353574,5.05441622371351
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2023-04-01,2023-03-21,2023-04-18,2834.2,3151.68,11.101780153429008,7.871323391044093
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2023-04-05,2023-03-22,2023-04-19,2845.55,3176.84,11.54243247637462,8.820578928121902
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2023-05-04,2023-04-21,2023-05-16,3090.99,3508.66,13.412662826957156,9.653883265025954
EICHERMOT,ANNOUNCEMENT,buy-8d / sell+8d,2023-05-11,2023-04-28,2023-05-23,3187.95,3478.14,9.003018167729804,7.4364529864400115
