bcEndDate,bcStartDate,comp,exDate,faceVal,ind,isin,ndEndDate,ndStartDate,recDate,series,subject,symbol,company_name,caBroadcastDate,ca_source
,,NESTLEIND,09-Dec-2016,1,,,,,09-Dec-2016,,Dividend - Rs 0.8 Per Share,NESTLEIND,NESTLEIND,,yahoo
,,NESTLEIND,05-Aug-2016,1,,,,,05-Aug-2016,,Dividend - Rs 0.6 Per Share,NESTLEIND,NESTLEIND,,yahoo
,,NESTLEIND,18-May-2016,1,,,,,18-May-2016,,Dividend - Rs 1.52 Per Share,NESTLEIND,NESTLEIND,,yahoo
,,NESTLEIND,11-Dec-2015,1,,,,,11-Dec-2015,,Dividend - Rs 0.8 Per Share,NESTLEIND,NESTLEIND,,yahoo
,,NESTLEIND,19-May-2015,1,,,,,19-May-2015,,Dividend - Rs 1.32 Per Share,NESTLEIND,NESTLEIND,,yahoo
,,NESTLEIND,08-Dec-2014,1,,,,,08-Dec-2014,,Dividend - Rs 0.4 Per Share,NESTLEIND,NESTLEIND,,yahoo
,,NESTLEIND,15-Sep-2014,1,,,,,15-Sep-2014,,Dividend - Rs 1.5 Per Share,NESTLEIND,NESTLEIND,,yahoo
,,NESTLEIND,15-May-2014,1,,,,,15-May-2014,,Dividend - Rs 1.25 Per Share,NESTLEIND,NESTLEIND,,yahoo
,,NESTLEIND,01-Nov-2013,1,,,,,01-Nov-2013,,Dividend - Rs 0.9 Per Share,NESTLEIND,NESTLEIND,,yahoo
,,NESTLEIND,31-Jul-2013,1,,,,,31-Jul-2013,,Dividend - Rs 0.9 Per Share,NESTLEIND,NESTLEIND,,yahoo
,,NESTLEIND,25-Feb-2013,1,,,,,25-Feb-2013,,Dividend - Rs 0.62 Per Share,NESTLEIND,NESTLEIND,,yahoo
,,NESTLEIND,12-Dec-2012,1,,,,,12-Dec-2012,,Dividend - Rs 0.9 Per Share,NESTLEIND,NESTLEIND,,yahoo
,,NESTLEIND,01-Aug-2012,1,,,,,01-Aug-2012,,Dividend - Rs 0.9 Per Share,NESTLEIND,NESTLEIND,,yahoo
,,NESTLEIND,21-Mar-2012,1,,,,,21-Mar-2012,,Dividend - Rs 0.62 Per Share,NESTLEIND,NESTLEIND,,yahoo
,,NESTLEIND,12-Dec-2011,1,,,,,12-Dec-2011,,Dividend - Rs 1.35 Per Share,NESTLEIND,NESTLEIND,,yahoo
,,NESTLEIND,21-Apr-2011,1,,,,,21-Apr-2011,,Dividend - Rs 1.07 Per Share,NESTLEIND,NESTLEIND,,yahoo
,,NESTLEIND,03-Nov-2010,1,,,,,03-Nov-2010,,Dividend - Rs 1.35 Per Share,NESTLEIND,NESTLEIND,,yahoo
,,NESTLEIND,23-Apr-2010,1,,,,,23-Apr-2010,,Dividend - Rs 1.07 Per Share,NESTLEIND,NESTLEIND,,yahoo
,,NESTLEIND,14-Nov-2008,1,,,,,14-Nov-2008,,Dividend - Rs 0.38 Per Share,NESTLEIND,NESTLEIND,,yahoo
