bcEndDate,bcStartDate,comp,exDate,faceVal,ind,isin,ndEndDate,ndStartDate,recDate,series,subject,symbol,company_name,caBroadcastDate,ca_source
,,WIPRO,27-Jun-2013,,,,,,27-Jun-2013,,Dividend - Rs 0.9375 Per Share,WIPRO,WIPRO,,yahoo
,,WIPRO,23-Jan-2013,,,,,,23-Jan-2013,,Dividend - Rs 0.375 Per Share,WIPRO,WIPRO,,yahoo
,,WIPRO,28-Jun-2012,,,,,,28-Jun-2012,,Dividend - Rs 0.75 Per Share,WIPRO,WIPRO,,yahoo
,,WIPRO,24-Jan-2012,,,,,,24-Jan-2012,,Dividend - Rs 0.375 Per Share,WIPRO,WIPRO,,yahoo
,,WIPRO,29-Jun-2011,,,,,,29-Jun-2011,,Dividend - Rs 0.75 Per Share,WIPRO,WIPRO,,yahoo
,,WIPRO,27-Jan-2011,,,,,,27-Jan-2011,,Dividend - Rs 0.375 Per Share,WIPRO,WIPRO,,yahoo
,,WIPRO,15-Jun-2010,,,,,,15-Jun-2010,,5:3,WIPRO,WIPRO,,yahoo
,,WIPRO,29-Jun-2009,,,,,,29-Jun-2009,,Dividend - Rs 0.45 Per Share,WIPRO,WIPRO,,yahoo
,,WIPRO,27-Jun-2008,,,,,,27-Jun-2008,,Dividend - Rs 0.45 Per Share,WIPRO,WIPRO,,yahoo
,,WIPRO,25-Oct-2007,,,,,,25-Oct-2007,,Dividend - Rs 0.225 Per Share,WIPRO,WIPRO,,yahoo
,,WIPRO,28-Jun-2007,,,,,,28-Jun-2007,,Dividend - Rs 0.1125 Per Share,WIPRO,WIPRO,,yahoo
,,WIPRO,26-Mar-2007,,,,,,26-Mar-2007,,Dividend - Rs 0.5625 Per Share,WIPRO,WIPRO,,yahoo
